Contract Account,Meterid,CoCd,OPCO,ApprovedDate
10016652447,102976604,1160,NYSEG,1999-01-01
10046199195,102976605,1160,NYSEG,1999-01-01
10044447307,102976606,1160,NYSEG,1999-01-01
10090617738,102976607,1160,NYSEG,1999-01-01
10016654930,102976608,1160,NYSEG,1999-01-01
10050568509,102976609,1160,NYSEG,1999-01-01
10041077818,102976610,1160,NYSEG,1999-01-01
10045944492,102976611,1160,NYSEG,1999-01-01
10045829883,102976612,1160,NYSEG,1999-01-01
10046579479,102976613,1160,NYSEG,1999-01-01
10090074708,102976615,1160,NYSEG,1999-01-01
10050936649,102976616,1160,NYSEG,1999-01-01
10016654237,102976617,1160,NYSEG,1999-01-01
10039543623,102976618,1160,NYSEG,1999-01-01
10016654245,102976619,1160,NYSEG,1999-01-01
10052058178,102976621,1160,NYSEG,1999-01-01
10023830812,102976622,1160,NYSEG,1999-01-01
10026051259,102976623,1160,NYSEG,1999-01-01
10052899076,102976624,1160,NYSEG,1999-01-01
10025760256,102976625,1160,NYSEG,1999-01-01
10016654070,102976626,1160,NYSEG,1999-01-01
10048220734,102976627,1160,NYSEG,1999-01-01
10052886297,102976628,1160,NYSEG,1999-01-01
10050777688,102976629,1160,NYSEG,1999-01-01
10052960944,102976630,1160,NYSEG,1999-01-01
10044208956,102976631,1160,NYSEG,1999-01-01
10052022828,102976632,1160,NYSEG,1999-01-01
10016090804,102976633,1160,NYSEG,1999-01-01
10032755695,102976634,1160,NYSEG,1999-01-01
10044037447,102976635,1160,NYSEG,1999-01-01
10016654500,102976637,1160,NYSEG,1999-01-01
10016654583,102976638,1160,NYSEG,1999-01-01
10050072361,102976639,1160,NYSEG,1999-01-01
10031441545,102976645,1160,NYSEG,1999-01-01
10052441234,102976646,1160,NYSEG,1999-01-01
10016654005,102976648,1160,NYSEG,1999-01-01
10016654013,102976649,1160,NYSEG,1999-01-01
10016653999,102976650,1160,NYSEG,1999-01-01
10045206371,102976651,1160,NYSEG,1999-01-01
10050156255,102976652,1160,NYSEG,1999-01-01
10054114631,102976653,1160,NYSEG,1999-01-01
10053411269,102976655,1160,NYSEG,1999-01-01
10050430932,102976656,1160,NYSEG,1999-01-01
10016654492,102976657,1160,NYSEG,1999-01-01
10016654831,102976658,1160,NYSEG,1999-01-01
10016654344,102976660,1160,NYSEG,1999-01-01
10046623558,102976661,1160,NYSEG,1999-01-01
10016654310,102976662,1160,NYSEG,1999-01-01
10052321329,102976664,1160,NYSEG,1999-01-01
10010254125,102976665,1160,NYSEG,1999-01-01
10052028312,102976666,1160,NYSEG,1999-01-01
10010254133,102976667,1160,NYSEG,1999-01-01
10039461883,102976669,1160,NYSEG,1999-01-01
10053206156,102976670,1160,NYSEG,1999-01-01
10090780718,102976671,1160,NYSEG,1999-01-01
10043860732,102976672,1160,NYSEG,1999-01-01
10052785309,102976673,1160,NYSEG,1999-01-01
10052450417,102976674,1160,NYSEG,1999-01-01
10016653965,102976675,1160,NYSEG,1999-01-01
10016654997,102976677,1160,NYSEG,1999-01-01
10041697748,102976678,1160,NYSEG,1999-01-01
10016705013,102976679,1160,NYSEG,1999-01-01
10016654435,102976680,1160,NYSEG,1999-01-01
10046672613,102976681,1160,NYSEG,1999-01-01
10043776581,102976682,1160,NYSEG,1999-01-01
10016653049,102976683,1160,NYSEG,1999-01-01
10016654096,102976689,1160,NYSEG,1999-01-01
10016654948,102976690,1160,NYSEG,1999-01-01
10090235119,102976691,1160,NYSEG,1999-01-01
10051502515,102976692,1160,NYSEG,1999-01-01
10051503273,102976693,1160,NYSEG,1999-01-01
10090219949,102976694,1160,NYSEG,1999-01-01
10051811320,102976695,1160,NYSEG,1999-01-01
10090757906,102976696,1160,NYSEG,1999-01-01
10053464375,102976697,1160,NYSEG,1999-01-01
10052062113,102976698,1160,NYSEG,1999-01-01
10054139760,102976699,1160,NYSEG,1999-01-01
10024113663,102976700,1160,NYSEG,1999-01-01
10016653163,102976701,1160,NYSEG,1999-01-01
10016653130,102976702,1160,NYSEG,1999-01-01
10090115899,102976703,1160,NYSEG,1999-01-01
10038035225,102976704,1160,NYSEG,1999-01-01
10048129174,102976705,1160,NYSEG,1999-01-01
10042467356,102976706,1160,NYSEG,1999-01-01
10016652785,102976707,1160,NYSEG,1999-01-01
10034559400,103019377,1160,NYSEG,1999-01-01
10013339527,103019378,1160,NYSEG,1999-01-01
10046888524,103019379,1160,NYSEG,1999-01-01
10039856231,103020617,1160,NYSEG,1999-01-01
10032905985,103020618,1160,NYSEG,1999-01-01
10051323029,103020619,1160,NYSEG,1999-01-01
10042445907,103020620,1160,NYSEG,1999-01-01
10053004965,103020638,1160,NYSEG,1999-01-01
10037776506,103020641,1160,NYSEG,1999-01-01
10041835058,103020642,1160,NYSEG,1999-01-01
10036822178,103020643,1160,NYSEG,1999-01-01
10041576744,103020644,1160,NYSEG,1999-01-01
10016543232,103022512,1160,NYSEG,1999-01-01
10019693604,103022513,1160,NYSEG,1999-01-01
10031846990,103022514,1160,NYSEG,1999-01-01
10041618603,103022515,1160,NYSEG,1999-01-01
10016310632,103022517,1160,NYSEG,1999-01-01
10053368899,103022520,1160,NYSEG,1999-01-01
10012201256,103022521,1160,NYSEG,1999-01-01
10039489405,103022522,1160,NYSEG,1999-01-01
10016956079,103022523,1160,NYSEG,1999-01-01
10016705179,103022532,1160,NYSEG,1999-01-01
10042071687,103022533,1160,NYSEG,1999-01-01
10044039567,103022534,1160,NYSEG,1999-01-01
10016705054,103022535,1160,NYSEG,1999-01-01
10016543505,103022536,1160,NYSEG,1999-01-01
10049302937,103022537,1160,NYSEG,1999-01-01
10053240114,103022538,1160,NYSEG,1999-01-01
10038418173,103022539,1160,NYSEG,1999-01-01
10012202429,103022544,1160,NYSEG,1999-01-01
10047560403,103022545,1160,NYSEG,1999-01-01
10041730242,103022546,1160,NYSEG,1999-01-01
10012202296,103022547,1160,NYSEG,1999-01-01
10016651589,103022548,1160,NYSEG,1999-01-01
10042015387,103022549,1160,NYSEG,1999-01-01
10048982549,103022550,1160,NYSEG,1999-01-01
10029519302,103022551,1160,NYSEG,1999-01-01
10032786013,103022552,1160,NYSEG,1999-01-01
10025993261,103022553,1160,NYSEG,1999-01-01
10018906007,103022554,1160,NYSEG,1999-01-01
10045676862,103022556,1160,NYSEG,1999-01-01
10016544529,103022557,1160,NYSEG,1999-01-01
10025985564,103022558,1160,NYSEG,1999-01-01
10046744834,103022559,1160,NYSEG,1999-01-01
10051954005,103022560,1160,NYSEG,1999-01-01
10035184745,103022561,1160,NYSEG,1999-01-01
10016249525,103022562,1160,NYSEG,1999-01-01
10044731049,103022563,1160,NYSEG,1999-01-01
10016652777,103022564,1160,NYSEG,1999-01-01
10045702403,103022565,1160,NYSEG,1999-01-01
10016652629,103022566,1160,NYSEG,1999-01-01
10016652710,103022567,1160,NYSEG,1999-01-01
10037796579,103022572,1160,NYSEG,1999-01-01
10016908732,103022573,1160,NYSEG,1999-01-01
10016908260,103022574,1160,NYSEG,1999-01-01
10016597253,103022575,1160,NYSEG,1999-01-01
10042213479,103022580,1160,NYSEG,1999-01-01
10052258851,103022582,1160,NYSEG,1999-01-01
10016596461,103022583,1160,NYSEG,1999-01-01
10053343017,103022584,1160,NYSEG,1999-01-01
10090644161,103022585,1160,NYSEG,1999-01-01
10012204201,103022586,1160,NYSEG,1999-01-01
10012203310,103022587,1160,NYSEG,1999-01-01
10016598830,103022588,1160,NYSEG,1999-01-01
10038999552,103022589,1160,NYSEG,1999-01-01
10016598426,103022590,1160,NYSEG,1999-01-01
10049908030,103022591,1160,NYSEG,1999-01-01
10010713815,103022596,1160,NYSEG,1999-01-01
10028279023,103022597,1160,NYSEG,1999-01-01
10039443501,103022598,1160,NYSEG,1999-01-01
10016908666,103022599,1160,NYSEG,1999-01-01
10032084237,103022604,1160,NYSEG,1999-01-01
10035347821,103022605,1160,NYSEG,1999-01-01
10033503375,103022606,1160,NYSEG,1999-01-01
10016598392,103022607,1160,NYSEG,1999-01-01
10041634790,103022608,1160,NYSEG,1999-01-01
10040185679,103022609,1160,NYSEG,1999-01-01
10028974771,103022610,1160,NYSEG,1999-01-01
10016654062,103022611,1160,NYSEG,1999-01-01
10016598962,103022612,1160,NYSEG,1999-01-01
10016599036,103022613,1160,NYSEG,1999-01-01
10016599382,103022614,1160,NYSEG,1999-01-01
10016599259,103022615,1160,NYSEG,1999-01-01
10016653544,103022616,1160,NYSEG,1999-01-01
10039312698,103022617,1160,NYSEG,1999-01-01
10051613775,103022618,1160,NYSEG,1999-01-01
10034358712,103022619,1160,NYSEG,1999-01-01
10044574167,103022627,1160,NYSEG,1999-01-01
10029055414,103022628,1160,NYSEG,1999-01-01
10033787317,103022629,1160,NYSEG,1999-01-01
10042033240,103022630,1160,NYSEG,1999-01-01
10016654179,103022631,1160,NYSEG,1999-01-01
10015296782,103022632,1160,NYSEG,1999-01-01
10015296758,103022633,1160,NYSEG,1999-01-01
10031955247,103022634,1160,NYSEG,1999-01-01
10045157152,103022636,1160,NYSEG,1999-01-01
10037178059,103022639,1160,NYSEG,1999-01-01
10041498568,103022640,1160,NYSEG,1999-01-01
10015205304,103022641,1160,NYSEG,1999-01-01
10048555105,103022642,1160,NYSEG,1999-01-01
10044301355,103022643,1160,NYSEG,1999-01-01
10011796314,103022649,1160,NYSEG,1999-01-01
10010901741,103022652,1160,NYSEG,1999-01-01
10018408814,103022653,1160,NYSEG,1999-01-01
10036293024,103022654,1160,NYSEG,1999-01-01
10010901766,103022655,1160,NYSEG,1999-01-01
10015297962,103022656,1160,NYSEG,1999-01-01
10049093403,103022678,1160,NYSEG,1999-01-01
10016314907,103022689,1160,NYSEG,1999-01-01
10044642113,103022712,1160,NYSEG,1999-01-01
10013409262,103022713,1160,NYSEG,1999-01-01
10042708783,103022714,1160,NYSEG,1999-01-01
10016314899,103022715,1160,NYSEG,1999-01-01
10035953586,103022724,1160,NYSEG,1999-01-01
10036088499,103022727,1160,NYSEG,1999-01-01
10012201652,103022736,1160,NYSEG,1999-01-01
10024214602,103022737,1160,NYSEG,1999-01-01
10042753383,103022748,1160,NYSEG,1999-01-01
10013406920,103022749,1160,NYSEG,1999-01-01
10016185174,103022750,1160,NYSEG,1999-01-01
10043448629,103022876,1160,NYSEG,1999-01-01
10040249707,103022877,1160,NYSEG,1999-01-01
10090003400,103022878,1160,NYSEG,1999-01-01
10044967056,103022879,1160,NYSEG,1999-01-01
10018956762,103022884,1160,NYSEG,1999-01-01
10033223784,103022885,1160,NYSEG,1999-01-01
10024261272,103022886,1160,NYSEG,1999-01-01
10018990092,103022887,1160,NYSEG,1999-01-01
10047886998,103022888,1160,NYSEG,1999-01-01
10037569042,103022890,1160,NYSEG,1999-01-01
10029933974,103022891,1160,NYSEG,1999-01-01
10011865127,103022892,1160,NYSEG,1999-01-01
10051112422,103022894,1160,NYSEG,1999-01-01
10053661822,103022895,1160,NYSEG,1999-01-01
10049159907,103022896,1160,NYSEG,1999-01-01
10016185372,103022897,1160,NYSEG,1999-01-01
10018906122,103022898,1160,NYSEG,1999-01-01
10090686725,103022899,1160,NYSEG,1999-01-01
10042334465,103022908,1160,NYSEG,1999-01-01
10042334473,103022911,1160,NYSEG,1999-01-01
10018956614,103022916,1160,NYSEG,1999-01-01
10016310830,103022917,1160,NYSEG,1999-01-01
10037282877,103022918,1160,NYSEG,1999-01-01
10016311416,103022919,1160,NYSEG,1999-01-01
10030418122,103022921,1160,NYSEG,1999-01-01
10049711855,103022922,1160,NYSEG,1999-01-01
10011797056,103022930,1160,NYSEG,1999-01-01
10037805511,103022931,1160,NYSEG,1999-01-01
10034191774,103022932,1160,NYSEG,1999-01-01
10018955707,103022935,1160,NYSEG,1999-01-01
10013808018,103022941,1160,NYSEG,1999-01-01
10052961918,103022942,1160,NYSEG,1999-01-01
10013807903,103022943,1160,NYSEG,1999-01-01
10010809902,103023744,1160,NYSEG,1999-01-01
10015299877,103023745,1160,NYSEG,1999-01-01
10027984128,103023746,1160,NYSEG,1999-01-01
10042313998,103023747,1160,NYSEG,1999-01-01
10017013789,103023748,1160,NYSEG,1999-01-01
10038169198,103023749,1160,NYSEG,1999-01-01
10011868642,103023750,1160,NYSEG,1999-01-01
10041064675,103023751,1160,NYSEG,1999-01-01
10017765420,103023756,1160,NYSEG,1999-01-01
10047718183,103023757,1160,NYSEG,1999-01-01
10036775541,103023758,1160,NYSEG,1999-01-01
10044863651,103023759,1160,NYSEG,1999-01-01
10039899876,103023768,1160,NYSEG,1999-01-01
10039918932,103023769,1160,NYSEG,1999-01-01
10052936076,103023770,1160,NYSEG,1999-01-01
10040367244,103023771,1160,NYSEG,1999-01-01
10051233673,103023773,1160,NYSEG,1999-01-01
10013339881,103023774,1160,NYSEG,1999-01-01
10047633879,103023779,1160,NYSEG,1999-01-01
10015289803,103023780,1160,NYSEG,1999-01-01
10039684856,103023781,1160,NYSEG,1999-01-01
10038493465,103023782,1160,NYSEG,1999-01-01
10029265005,103023783,1160,NYSEG,1999-01-01
10035400828,103023784,1160,NYSEG,1999-01-01
10016372756,103023785,1160,NYSEG,1999-01-01
10041036723,103023788,1160,NYSEG,1999-01-01
10090479782,103023789,1160,NYSEG,1999-01-01
10052325684,103023790,1160,NYSEG,1999-01-01
10041079400,103023791,1160,NYSEG,1999-01-01
10033123018,103023792,1160,NYSEG,1999-01-01
10051475043,103023793,1160,NYSEG,1999-01-01
10053865852,103023794,1160,NYSEG,1999-01-01
10015354664,103023795,1160,NYSEG,1999-01-01
10039569784,103023801,1160,NYSEG,1999-01-01
10051263738,103023802,1160,NYSEG,1999-01-01
10013632020,103023803,1160,NYSEG,1999-01-01
10018679125,103023808,1160,NYSEG,1999-01-01
10040103359,103023809,1160,NYSEG,1999-01-01
10051280542,103023810,1160,NYSEG,1999-01-01
10032857152,103023811,1160,NYSEG,1999-01-01
10045200440,103023812,1160,NYSEG,1999-01-01
10051335445,103023813,1160,NYSEG,1999-01-01
10033479311,103023814,1160,NYSEG,1999-01-01
10017647719,103023815,1160,NYSEG,1999-01-01
10030403603,103023817,1160,NYSEG,1999-01-01
10049931917,103023820,1160,NYSEG,1999-01-01
10053824537,103023821,1160,NYSEG,1999-01-01
10024852823,103023825,1160,NYSEG,1999-01-01
10014262389,103023826,1160,NYSEG,1999-01-01
10049476095,103023827,1160,NYSEG,1999-01-01
10013806954,103023837,1160,NYSEG,1999-01-01
10013806798,103023838,1160,NYSEG,1999-01-01
10053530092,103023839,1160,NYSEG,1999-01-01
10013336952,103023840,1160,NYSEG,1999-01-01
10033361402,103023841,1160,NYSEG,1999-01-01
10046251616,103023842,1160,NYSEG,1999-01-01
10030104482,103023843,1160,NYSEG,1999-01-01
10018908045,103023848,1160,NYSEG,1999-01-01
10054012694,103023849,1160,NYSEG,1999-01-01
10018919984,103023850,1160,NYSEG,1999-01-01
10018908102,103023851,1160,NYSEG,1999-01-01
10013744072,103023853,1160,NYSEG,1999-01-01
10013741862,103023854,1160,NYSEG,1999-01-01
10042952753,103023860,1160,NYSEG,1999-01-01
10013806343,103023861,1160,NYSEG,1999-01-01
10026430958,103023862,1160,NYSEG,1999-01-01
10013806707,103023863,1160,NYSEG,1999-01-01
10040941048,103023868,1160,NYSEG,1999-01-01
10043590941,103023869,1160,NYSEG,1999-01-01
10016651217,103023870,1160,NYSEG,1999-01-01
10016651282,103023871,1160,NYSEG,1999-01-01
10044847936,103023872,1160,NYSEG,1999-01-01
10036589132,103023873,1160,NYSEG,1999-01-01
10010303336,103023874,1160,NYSEG,1999-01-01
10010302874,103023875,1160,NYSEG,1999-01-01
10017704833,103023876,1160,NYSEG,1999-01-01
10017765354,103023877,1160,NYSEG,1999-01-01
10090217307,103023878,1160,NYSEG,1999-01-01
10090046557,103023879,1160,NYSEG,1999-01-01
10017767053,103023884,1160,NYSEG,1999-01-01
10018916931,103023885,1160,NYSEG,1999-01-01
10017767046,103023886,1160,NYSEG,1999-01-01
10017767327,103023887,1160,NYSEG,1999-01-01
10042480623,103023892,1160,NYSEG,1999-01-01
10028138823,103023893,1160,NYSEG,1999-01-01
10013809594,103023895,1160,NYSEG,1999-01-01
10032802547,103023900,1160,NYSEG,1999-01-01
10052749222,103023901,1160,NYSEG,1999-01-01
10049837213,103023902,1160,NYSEG,1999-01-01
10010284239,103023903,1160,NYSEG,1999-01-01
10018991785,103023904,1160,NYSEG,1999-01-01
10047507750,103023906,1160,NYSEG,1999-01-01
10043997583,103023907,1160,NYSEG,1999-01-01
10044556636,103023908,1160,NYSEG,1999-01-01
10017765362,103023910,1160,NYSEG,1999-01-01
10017765370,103023911,1160,NYSEG,1999-01-01
10090091363,103024272,1160,NYSEG,1999-01-01
10090091389,103024273,1160,NYSEG,1999-01-01
10090091397,103024275,1160,NYSEG,1999-01-01
10045452785,103024277,1160,NYSEG,1999-01-01
10026499425,103024278,1160,NYSEG,1999-01-01
10018461565,103024288,1160,NYSEG,1999-01-01
10018464387,103024289,1160,NYSEG,1999-01-01
10053304480,103024290,1160,NYSEG,1999-01-01
10090924522,103024291,1160,NYSEG,1999-01-01
10010801081,103024292,1160,NYSEG,1999-01-01
10012295522,103024293,1160,NYSEG,1999-01-01
10047400113,103024294,1160,NYSEG,1999-01-01
10031048365,103024295,1160,NYSEG,1999-01-01
10012483789,103024312,1160,NYSEG,1999-01-01
10016543364,103024313,1160,NYSEG,1999-01-01
10037654869,103024316,1160,NYSEG,1999-01-01
10039489652,103024317,1160,NYSEG,1999-01-01
10052644498,103024318,1160,NYSEG,1999-01-01
10012612858,103024319,1160,NYSEG,1999-01-01
10017766642,103024328,1160,NYSEG,1999-01-01
10046736905,103024329,1160,NYSEG,1999-01-01
10027934321,103024332,1160,NYSEG,1999-01-01
10037744280,103024334,1160,NYSEG,1999-01-01
10033723296,103024335,1160,NYSEG,1999-01-01
10013271274,103024340,1160,NYSEG,1999-01-01
10015111932,103024341,1160,NYSEG,1999-01-01
10012374459,103024342,1160,NYSEG,1999-01-01
10030714645,103024343,1160,NYSEG,1999-01-01
10039489165,103024352,1160,NYSEG,1999-01-01
10041910158,103024353,1160,NYSEG,1999-01-01
10040381245,103024354,1160,NYSEG,1999-01-01
10013559439,103024355,1160,NYSEG,1999-01-01
10048086234,103024356,1160,NYSEG,1999-01-01
10015298796,103024357,1160,NYSEG,1999-01-01
10053356928,103024358,1160,NYSEG,1999-01-01
10030004682,103024359,1160,NYSEG,1999-01-01
10090367771,103024364,1160,NYSEG,1999-01-01
10015143414,103024365,1160,NYSEG,1999-01-01
10010758877,103024366,1160,NYSEG,1999-01-01
10013409171,103024367,1160,NYSEG,1999-01-01
10015143984,103024372,1160,NYSEG,1999-01-01
10015340838,103024373,1160,NYSEG,1999-01-01
10052055794,103024374,1160,NYSEG,1999-01-01
10042211234,103024375,1160,NYSEG,1999-01-01
10010808862,103024380,1160,NYSEG,1999-01-01
10010809076,103024381,1160,NYSEG,1999-01-01
10015298887,103024382,1160,NYSEG,1999-01-01
10010808383,103024383,1160,NYSEG,1999-01-01
10038810742,103024384,1160,NYSEG,1999-01-01
10010808565,103024385,1160,NYSEG,1999-01-01
10045170254,103024386,1160,NYSEG,1999-01-01
10050385201,103024387,1160,NYSEG,1999-01-01
10016039959,103024632,1160,NYSEG,1999-01-01
10053275136,103024633,1160,NYSEG,1999-01-01
10035403764,103024634,1160,NYSEG,1999-01-01
10016039835,103024635,1160,NYSEG,1999-01-01
10053717004,103024636,1160,NYSEG,1999-01-01
10018992338,103024637,1160,NYSEG,1999-01-01
10053048640,103024638,1160,NYSEG,1999-01-01
10040525882,103024639,1160,NYSEG,1999-01-01
10017766089,103024640,1160,NYSEG,1999-01-01
10013742795,103024642,1160,NYSEG,1999-01-01
10044877404,103024643,1160,NYSEG,1999-01-01
10036375961,103024648,1160,NYSEG,1999-01-01
10017593566,103024649,1160,NYSEG,1999-01-01
10035959450,103024651,1160,NYSEG,1999-01-01
10034397199,103024652,1160,NYSEG,1999-01-01
10032425919,103024653,1160,NYSEG,1999-01-01
10010714482,103024654,1160,NYSEG,1999-01-01
10031980849,103024655,1160,NYSEG,1999-01-01
10035092021,103024656,1160,NYSEG,1999-01-01
10013743850,103024657,1160,NYSEG,1999-01-01
10013744676,103024658,1160,NYSEG,1999-01-01
10036317880,103024659,1160,NYSEG,1999-01-01
10034864230,103024660,1160,NYSEG,1999-01-01
10031048035,103024661,1160,NYSEG,1999-01-01
10050228120,103024662,1160,NYSEG,1999-01-01
10053135900,103024663,1160,NYSEG,1999-01-01
10010805280,103024665,1160,NYSEG,1999-01-01
10010805348,103024666,1160,NYSEG,1999-01-01
10018918093,103024667,1160,NYSEG,1999-01-01
10013407068,103024672,1160,NYSEG,1999-01-01
10013406102,103024673,1160,NYSEG,1999-01-01
10047848014,103024674,1160,NYSEG,1999-01-01
10032519042,103024675,1160,NYSEG,1999-01-01
10051092152,103024680,1160,NYSEG,1999-01-01
10035936300,103024681,1160,NYSEG,1999-01-01
10043860625,103024682,1160,NYSEG,1999-01-01
10033008003,103024683,1160,NYSEG,1999-01-01
10010714094,103024684,1160,NYSEG,1999-01-01
10042258045,103024685,1160,NYSEG,1999-01-01
10011616272,103024686,1160,NYSEG,1999-01-01
10010714086,103024687,1160,NYSEG,1999-01-01
10053496237,103024688,1160,NYSEG,1999-01-01
10016596867,103024689,1160,NYSEG,1999-01-01
10010252012,103024690,1160,NYSEG,1999-01-01
10048146657,103024691,1160,NYSEG,1999-01-01
10017767194,103024692,1160,NYSEG,1999-01-01
10035996833,103024693,1160,NYSEG,1999-01-01
10010808763,103024694,1160,NYSEG,1999-01-01
10043613214,103024695,1160,NYSEG,1999-01-01
10010756251,103024700,1160,NYSEG,1999-01-01
10018991736,103024701,1160,NYSEG,1999-01-01
10032250150,103024702,1160,NYSEG,1999-01-01
10042918606,103024703,1160,NYSEG,1999-01-01
10038130950,103024706,1160,NYSEG,1999-01-01
10016246547,103024707,1160,NYSEG,1999-01-01
10010252624,103024708,1160,NYSEG,1999-01-01
10039495329,103024709,1160,NYSEG,1999-01-01
10045783221,103024710,1160,NYSEG,1999-01-01
10044321924,103024711,1160,NYSEG,1999-01-01
10033694620,103024712,1160,NYSEG,1999-01-01
10015354367,103024713,1160,NYSEG,1999-01-01
10015351769,103024714,1160,NYSEG,1999-01-01
10015350803,103024715,1160,NYSEG,1999-01-01
10041189399,103024716,1160,NYSEG,1999-01-01
10049628471,103024717,1160,NYSEG,1999-01-01
10015352312,103024718,1160,NYSEG,1999-01-01
10015351488,103024719,1160,NYSEG,1999-01-01
10010283850,103024721,1160,NYSEG,1999-01-01
10037357067,103024722,1160,NYSEG,1999-01-01
10043043339,103024723,1160,NYSEG,1999-01-01
10031427858,103024725,1160,NYSEG,1999-01-01
10034073543,103024726,1160,NYSEG,1999-01-01
10018405489,103024727,1160,NYSEG,1999-01-01
10024845256,103024732,1160,NYSEG,1999-01-01
10013865729,103024733,1160,NYSEG,1999-01-01
10033249763,103024734,1160,NYSEG,1999-01-01
10038978697,103024740,1160,NYSEG,1999-01-01
10034145978,103024741,1160,NYSEG,1999-01-01
10048028038,103024742,1160,NYSEG,1999-01-01
10042724509,103024743,1160,NYSEG,1999-01-01
10044326501,103024744,1160,NYSEG,1999-01-01
10013807796,103024745,1160,NYSEG,1999-01-01
10013807812,103024746,1160,NYSEG,1999-01-01
10035849701,103024747,1160,NYSEG,1999-01-01
10010756376,103024748,1160,NYSEG,1999-01-01
10051710977,103024749,1160,NYSEG,1999-01-01
10042779958,103024750,1160,NYSEG,1999-01-01
10043834174,103024751,1160,NYSEG,1999-01-01
10012483821,103024892,1160,NYSEG,1999-01-01
10031637571,103024893,1160,NYSEG,1999-01-01
10010800356,103024894,1160,NYSEG,1999-01-01
10032323569,103024895,1160,NYSEG,1999-01-01
10025130583,103024918,1160,NYSEG,1999-01-01
10048307333,103024931,1160,NYSEG,1999-01-01
10013679641,103024932,1160,NYSEG,1999-01-01
10041177097,103024934,1160,NYSEG,1999-01-01
10010282407,103024935,1160,NYSEG,1999-01-01
10016038423,103024956,1160,NYSEG,1999-01-01
10025980847,103024957,1160,NYSEG,1999-01-01
10051648177,103024958,1160,NYSEG,1999-01-01
10034024546,103024959,1160,NYSEG,1999-01-01
10025650564,103024978,1160,NYSEG,1999-01-01
10090153213,103024979,1160,NYSEG,1999-01-01
10050792810,103024980,1160,NYSEG,1999-01-01
10012371430,103024981,1160,NYSEG,1999-01-01
10046340328,103024983,1160,NYSEG,1999-01-01
10018678309,103024996,1160,NYSEG,1999-01-01
10051281912,103024997,1160,NYSEG,1999-01-01
10027653392,103025000,1160,NYSEG,1999-01-01
10090601468,103025001,1160,NYSEG,1999-01-01
10051306289,103025002,1160,NYSEG,1999-01-01
10025741777,103025007,1160,NYSEG,1999-01-01
10030791817,103025015,1160,NYSEG,1999-01-01
10038033170,103025020,1160,NYSEG,1999-01-01
10010757895,103025022,1160,NYSEG,1999-01-01
10011869277,103025023,1160,NYSEG,1999-01-01
10039367775,103025025,1160,NYSEG,1999-01-01
10017013755,103025027,1160,NYSEG,1999-01-01
10043183994,103025040,1160,NYSEG,1999-01-01
10010758380,103025041,1160,NYSEG,1999-01-01
10044469855,103025042,1160,NYSEG,1999-01-01
10016249798,103025043,1160,NYSEG,1999-01-01
10040988759,103025066,1160,NYSEG,1999-01-01
10018908805,103025076,1160,NYSEG,1999-01-01
10052305207,103025077,1160,NYSEG,1999-01-01
10014261332,103025078,1160,NYSEG,1999-01-01
10034400688,103025079,1160,NYSEG,1999-01-01
10048828130,103025084,1160,NYSEG,1999-01-01
10048649718,103025087,1160,NYSEG,1999-01-01
10090445569,103025116,1160,NYSEG,1999-01-01
10048415862,103025117,1160,NYSEG,1999-01-01
10010809514,103025119,1160,NYSEG,1999-01-01
10039899959,103025120,1160,NYSEG,1999-01-01
10018919810,103025121,1160,NYSEG,1999-01-01
10046768924,103025122,1160,NYSEG,1999-01-01
10050403053,103025123,1160,NYSEG,1999-01-01
10046265467,103025124,1160,NYSEG,1999-01-01
10028367109,103025125,1160,NYSEG,1999-01-01
10010901345,103025126,1160,NYSEG,1999-01-01
10017765230,103025132,1160,NYSEG,1999-01-01
10013741326,103025134,1160,NYSEG,1999-01-01
10011561643,103025135,1160,NYSEG,1999-01-01
10038709100,103025140,1160,NYSEG,1999-01-01
10015289456,103025141,1160,NYSEG,1999-01-01
10015289761,103025142,1160,NYSEG,1999-01-01
10049165185,103025143,1160,NYSEG,1999-01-01
10012612494,103025147,1160,NYSEG,1999-01-01
10013339279,103025148,1160,NYSEG,1999-01-01
10018945450,103025150,1160,NYSEG,1999-01-01
10029174421,103025151,1160,NYSEG,1999-01-01
10042297266,103025157,1160,NYSEG,1999-01-01
10018919596,103025168,1160,NYSEG,1999-01-01
10052793584,103025170,1160,NYSEG,1999-01-01
10045076618,103025171,1160,NYSEG,1999-01-01
10018905835,103025176,1160,NYSEG,1999-01-01
10050668317,103025180,1160,NYSEG,1999-01-01
10012204300,103025181,1160,NYSEG,1999-01-01
10010714219,103025182,1160,NYSEG,1999-01-01
10050505626,103025196,1160,NYSEG,1999-01-01
10014134331,103025198,1160,NYSEG,1999-01-01
10048805419,103025199,1160,NYSEG,1999-01-01
10027885416,103025204,1160,NYSEG,1999-01-01
10026993062,103025205,1160,NYSEG,1999-01-01
10012481312,103025206,1160,NYSEG,1999-01-01
10016039769,103025207,1160,NYSEG,1999-01-01
10028028883,103025216,1160,NYSEG,1999-01-01
10018907195,103025217,1160,NYSEG,1999-01-01
10018905728,103025218,1160,NYSEG,1999-01-01
10047707350,103025219,1160,NYSEG,1999-01-01
10036175999,103025228,1160,NYSEG,1999-01-01
10037502662,103025229,1160,NYSEG,1999-01-01
10037331054,103025230,1160,NYSEG,1999-01-01
